m_chi_GeV,m_V_keV,alpha_chi,cooling_brem_r0p1,sigma_eff_cm2_per_g
316.22776601683796,0.0017782794100389228,0.00015848931924611142,2.1194823360333787e-18,0.12054251340540065
316.22776601683796,0.0017782794100389228,0.00025118864315095795,8.437811158363633e-18,0.30278910384308716
316.22776601683796,0.0017782794100389228,0.00039810717055349735,3.359153125920878e-17,0.7605718415523967
316.22776601683796,0.0017782794100389228,0.000630957344480193,1.3373029464162937e-16,1.9104700889837167
316.22776601683796,0.0017782794100389228,0.001,5.323898921706466e-16,4.798883894323103
316.22776601683796,0.0017782794100389228,0.001584893192461114,2.1194823360333785e-15,12.054251340540064
316.22776601683796,0.0017782794100389228,0.002511886431509582,8.437811158363659e-15,30.278910384308777
316.22776601683796,0.0017782794100389228,0.003981071705534973,3.3591531259208776e-14,76.05718415523965
316.22776601683796,0.0031622776601683794,0.00015848931924611142,2.117875962638978e-18,0.11635980009838395
316.22776601683796,0.0031622776601683794,0.00025118864315095795,8.431416070694662e-18,0.29228260304029735
316.22776601683796,0.0031622776601683794,0.00039810717055349735,3.356607195663542e-17,0.7341807047432244
316.22776601683796,0.0031622776601683794,0.000630957344480193,1.336289393325119e-16,1.8441785505206443
316.22776601683796,0.0031622776601683794,0.001,5.319863894173133e-16,4.632367078333815
316.22776601683796,0.0031622776601683794,0.001584893192461114,2.1178759626389775e-15,11.635980009838395
316.22776601683796,0.0031622776601683794,0.002511886431509582,8.431416070694686e-15,29.228260304029796
316.22776601683796,0.0031622776601683794,0.003981071705534973,3.3566071956635416e-14,73.41807047432243
316.22776601683796,0.005623413251903491,0.00015848931924611142,2.1151341086051085e-18,0.11217708679136784
316.22776601683796,0.005623413251903491,0.00025118864315095795,8.420500553179717e-18,0.28177610223750904
316.22776601683796,0.005623413251903491,0.00039810717055349735,3.35226164987054e-17,0.7077895679340559
316.22776601683796,0.005623413251903491,0.000630957344480193,1.3345594003849564e-16,1.7778870120575807
316.22776601683796,0.005623413251903491,0.001,5.312976668228276e-16,4.46585026234455
316.22776601683796,0.005623413251903491,0.001584893192461114,2.1151341086051083e-15,11.217708679136782
316.22776601683796,0.005623413251903491,0.002511886431509582,8.420500553179742e-15,28.17761022375096
316.22776601683796,0.005623413251903491,0.003981071705534973,3.35226164987054e-14,70.77895679340558
316.22776601683796,0.01,0.00015848931924611142,2.1105549926182812e-18,0.10799437348435349
316.22776601683796,0.01,0.00025118864315095795,8.402270764088195e-18,0.2712696014347251
316.22776601683796,0.01,0.00039810717055349735,3.345004240115528e-17,0.6813984311248985
316.22776601683796,0.01,0.000630957344480193,1.331670173521841e-16,1.7115954735945453
316.22776601683796,0.01,0.001,5.301474448912656e-16,4.299333446355356
316.22776601683796,0.01,0.001584893192461114,2.110554992618281e-15,10.799437348435347
316.22776601683796,0.01,0.002511886431509582,8.40227076408822e-15,27.12696014347257
316.22776601683796,0.01,0.003981071705534973,3.3450042401155275e-14,68.13984311248984
316.22776601683796,0.01778279410038923,0.00015848931924611142,2.103245375761113e-18,0.10381166017734451
316.22776601683796,0.01778279410038923,0.00025118864315095795,8.373170655239821e-18,0.26076310063195474
316.22776601683796,0.01778279410038923,0.00039810717055349735,3.3334192781191023e-17,0.655007294315775
316.22776601683796,0.01778279410038923,0.000630957344480193,1.3270581170804746e-16,1.645303935131595
316.22776601683796,0.01778279410038923,0.001,5.283113521509601e-16,4.132816630366375
316.22776601683796,0.01778279410038923,0.001584893192461114,2.1032453757611124e-15,10.381166017734449
316.22776601683796,0.01778279410038923,0.002511886431509582,8.373170655239846e-15,26.076310063195525
316.22776601683796,0.01778279410038923,0.003981071705534973,3.333419278119102e-14,65.50072943157748
316.22776601683796,0.03162277660168379,0.00025118864315095795,8.325140912281158e-18,0.2502565998292254
316.22776601683796,0.03162277660168379,0.00039810717055349735,3.314298293047417e-17,0.6286161575067545
316.22776601683796,0.03162277660168379,0.000630957344480193,1.3194459158153903e-16,1.5790123966689036
316.22776601683796,0.03162277660168379,0.001,5.252808802436336e-16,3.9662998143780452
316.22776601683796,0.03162277660168379,0.001584893192461114,2.0911808497964365e-15,9.962894687035185
316.22776601683796,0.03162277660168379,0.002511886431509582,8.325140912281182e-15,25.025659982922587
316.22776601683796,0.03162277660168379,0.003981071705534973,3.314298293047417e-14,62.86161575067545
316.22776601683796,0.05623413251903491,0.00025118864315095795,8.245524844362627e-18,0.2397500990266206
316.22776601683796,0.05623413251903491,0.00039810717055349735,3.282602565517776e-17,0.6022250206980471
316.22776601683796,0.05623413251903491,0.000630957344480193,1.3068276194099303e-16,1.5127208582069984
316.22776601683796,0.05623413251903491,0.001,5.202574459644506e-16,3.7997829983916898
316.22776601683796,0.05623413251903491,0.001584893192461114,2.0711821977229663e-15,9.544623356340882
316.22776601683796,0.05623413251903491,0.002511886431509582,8.245524844362652e-15,23.975009902662105
316.22776601683796,0.05623413251903491,0.003981071705534973,3.282602565517776e-14,60.2225020698047
316.22776601683796,0.1,0.00025118864315095795,8.121349443773262e-18,0.22924359822439347
316.22776601683796,0.1,0.00039810717055349735,3.233167448136797e-17,0.5758338838902882
316.22776601683796,0.1,0.000630957344480193,1.2871471447034088e-16,1.4464293197474758
316.22776601683796,0.1,0.001,5.124225078638876e-16,3.6332661824113197
316.22776601683796,0.1,0.001584893192461114,2.039990747336197e-15,9.126352025661612
316.22776601683796,0.1,0.002511886431509582,8.121349443773287e-15,22.924359822439392
316.22776601683796,0.1,0.003981071705534973,3.233167448136797e-14,57.58338838902881
562.341325190349,5.623413251903491e-05,0.00039810717055349735,5.9802024456693525e-18,0.1681024952054933
562.341325190349,5.623413251903491e-05,0.000630957344480193,2.3807614749825253e-17,0.42225437680958233
562.341325190349,5.623413251903491e-05,0.001,9.477982145680652e-17,1.0606550397535242
562.341325190349,5.623413251903491e-05,0.001584893192461114,3.773252654573493e-16,2.6642450028691336
562.341325190349,5.623413251903491e-05,0.002511886431509582,1.5021589380957276e-15,6.692280872924185
562.341325190349,5.623413251903491e-05,0.003981071705534973,5.980202445669352e-15,16.81024952054933
562.341325190349,5.623413251903491e-05,0.00630957344480193,2.3807614749825258e-14,42.22543768095824
562.341325190349,0.0001,0.00039810717055349735,5.980082553913572e-18,0.16340941368596587
562.341325190349,0.0001,0.000630957344480193,2.3807137452148588e-17,0.410465889018713
562.341325190349,0.0001,0.001,9.477792130053083e-17,1.0310436972236232
562.341325190349,0.0001,0.001584893192461114,3.7731770079896405e-16,2.5898646733494926
562.341325190349,0.0001,0.002511886431509582,1.502128822648268e-15,6.505445932432586
562.341325190349,0.0001,0.003981071705534973,5.9800825539135716e-15,16.340941368596585
562.341325190349,0.0001,0.00630957344480193,2.3807137452148593e-14,41.0465889018713
562.341325190349,0.00017782794100389227,0.00039810717055349735,5.979886062743461e-18,0.15871633216643843
562.341325190349,0.00017782794100389227,0.000630957344480193,2.3806355206710873e-17,0.3986774012278437
562.341325190349,0.00017782794100389227,0.001,9.477480712535195e-17,1.0014323546937223
562.341325190349,0.00017782794100389227,0.001584893192461114,3.7730530304427337e-16,2.5154843438298515
562.341325190349,0.00017782794100389227,0.002511886431509582,1.5020794662978569e-15,6.3186109919409885
562.341325190349,0.00017782794100389227,0.003981071705534973,5.97988606274346e-15,15.871633216643842
562.341325190349,0.00017782794100389227,0.00630957344480193,2.380635520671088e-14,39.86774012278437
562.341325190349,0.00031622776601683794,0.00039810717055349735,5.979533038663263e-18,0.15402325064691097
562.341325190349,0.00031622776601683794,0.000630957344480193,2.3804949792533824e-17,0.38688891343697435
562.341325190349,0.00031622776601683794,0.001,9.476921207073715e-17,0.9718210121638211
562.341325190349,0.00031622776601683794,0.001584893192461114,3.7728302873065544e-16,2.4411040143102105
562.341325190349,0.00031622776601683794,0.002511886431509582,1.5019907906581522e-15,6.131776051449391
562.341325190349,0.00031622776601683794,0.003981071705534973,5.979533038663262e-15,15.402325064691096
562.341325190349,0.00031622776601683794,0.00630957344480193,2.3804949792533828e-14,38.688891343697435
562.341325190349,0.00031622776601683794,0.01,9.476921207073714e-14,97.18210121638211
562.341325190349,0.0005623413251903491,0.00039810717055349735,5.97894644362341e-18,0.14933016912738353
562.341325190349,0.0005623413251903491,0.000630957344480193,2.380261451561806e-17,0.375100425646105
562.341325190349,0.0005623413251903491,0.001,9.475991516588321e-17,0.94220966963392
562.341325190349,0.0005623413251903491,0.001584893192461114,3.7724601708579235e-16,2.3667236847905695
562.341325190349,0.0005623413251903491,0.002511886431509582,1.5018434446460126e-15,5.944941110957793
562.341325190349,0.0005623413251903491,0.003981071705534973,5.97894644362341e-15,14.933016912738353
562.341325190349,0.0005623413251903491,0.00630957344480193,2.3802614515618063e-14,37.51004256461051
562.341325190349,0.0005623413251903491,0.01,9.475991516588321e-14,94.22096696339202
562.341325190349,0.001,0.00039810717055349735,5.977990251502884e-18,0.1446370876078561
562.341325190349,0.001,0.000630957344480193,2.3798807846221975e-17,0.3633119378552357
562.341325190349,0.001,0.001,9.474476054205813e-17,0.9125983271040191
562.341325190349,0.001,0.001584893192461114,3.7718568544167436e-16,2.292343355270929
562.341325190349,0.001,0.002511886431509582,1.5016032600446659e-15,5.7581061704661956
562.341325190349,0.001,0.003981071705534973,5.977990251502883e-15,14.46370876078561
562.341325190349,0.001,0.00630957344480193,2.379880784622198e-14,36.331193785523574
562.341325190349,0.001,0.01,9.474476054205813e-14,91.25983271040191
562.341325190349,0.0017782794100389228,0.00039810717055349735,5.976312754272555e-18,0.1399440060883287
562.341325190349,0.0017782794100389228,0.000630957344480193,2.3792129609462202e-17,0.35152345006436647
562.341325190349,0.0017782794100389228,0.001,9.471817400265093e-17,0.8829869845741183
562.341325190349,0.0017782794100389228,0.001584893192461114,3.7707984252189226e-16,2.2179630257512883
562.341325190349,0.0017782794100389228,0.002511886431509582,1.5011818917914902e-15,5.571271229974599
562.341325190349,0.0017782794100389228,0.003981071705534973,5.976312754272555e-15,13.99440060883287
562.341325190349,0.0017782794100389228,0.00630957344480193,2.3792129609462207e-14,35.15234500643665
562.341325190349,0.0017782794100389228,0.01,9.471817400265093e-14,88.29869845741183
562.341325190349,0.0031622776601683794,0.00039810717055349735,5.973512838992986e-18,0.13525092456880136
562.341325190349,0.0031622776601683794,0.000630957344480193,2.3780982945964813e-17,0.33973496227349737
562.341325190349,0.0031622776601683794,0.001,9.467379833599035e-17,0.8533756420442179
562.341325190349,0.0031622776601683794,0.001584893192461114,3.7690317981093557e-16,2.143582696231649
562.341325190349,0.0031622776601683794,0.002511886431509582,1.5004785848714775e-15,5.384436289483005
562.341325190349,0.0031622776601683794,0.003981071705534973,5.973512838992985e-15,13.525092456880135
562.341325190349,0.0031622776601683794,0.00630957344480193,2.3780982945964818e-14,33.97349622734974
562.341325190349,0.0031622776601683794,0.01,9.467379833599035e-14,85.3375642044218
562.341325190349,0.005623413251903491,0.00039810717055349735,5.9689854636369694e-18,0.13055784304927423
562.341325190349,0.005623413251903491,0.000630957344480193,2.376295914003464e-17,0.32794647448262887
562.341325190349,0.005623413251903491,0.001,9.460204427217569e-17,0.8237642995143188
562.341325190349,0.005623413251903491,0.001584893192461114,3.7661752173772587e-16,2.069202366712013
562.341325190349,0.005623413251903491,0.002511886431509582,1.4993413595987646e-15,5.1976013489914195
562.341325190349,0.005623413251903491,0.003981071705534973,5.968985463636969e-15,13.055784304927423
562.341325190349,0.005623413251903491,0.00630957344480193,2.3762959140034645e-14,32.794647448262886
562.341325190349,0.005623413251903491,0.01,9.46020442721757e-14,82.37642995143189
562.341325190349,0.01,0.00039810717055349735,5.9612578690278934e-18,0.12586476152974777
562.341325190349,0.01,0.000630957344480193,2.3732195031784603e-17,0.3161579866917619
562.341325190349,0.01,0.001,9.447957015127546e-17,0.7941529569844239
562.341325190349,0.01,0.001584893192461114,3.7612994348034966e-16,1.994822037192387
562.341325190349,0.01,0.002511886431509582,1.4974002755940901e-15,5.01076640849986
562.341325190349,0.01,0.003981071705534973,5.961257869027893e-15,12.586476152974775
562.341325190349,0.01,0.00630957344480193,2.3732195031784606e-14,31.615798669176197
562.341325190349,0.01,0.01,9.447957015127546e-14,79.41529569844239
562.341325190349,0.01778279410038923,0.00039810717055349735,5.9483521666903385e-18,0.12117168001022326
562.341325190349,0.01778279410038923,0.000630957344480193,2.3680816505368507e-17,0.3043694989009
562.341325190349,0.01778279410038923,0.001,9.427502855348825e-17,0.7645416144545415
562.341325190349,0.01778279410038923,0.001584893192461114,3.753156487127941e-16,1.9204417076727927
562.341325190349,0.01778279410038923,0.002511886431509582,1.4941585097350097e-15,4.82393146800838
562.341325190349,0.01778279410038923,0.003981071705534973,5.948352166690338e-15,12.117168001022325
562.341325190349,0.01778279410038923,0.00630957344480193,2.3680816505368512e-14,30.436949890090006
562.341325190349,0.01778279410038923,0.01,9.427502855348825e-14,76.45416144545415
562.341325190349,0.03162277660168379,0.00039810717055349735,5.9277508673060124e-18,0.11647859849070478
562.341325190349,0.03162277660168379,0.000630957344480193,2.3598801255292312e-17,0.2925810111100532
562.341325190349,0.03162277660168379,0.001,9.394851996198754e-17,0.7349302719246971
562.341325190349,0.03162277660168379,0.001584893192461114,3.740157945975565e-16,1.846061378153294
562.341325190349,0.03162277660168379,0.002511886431509582,1.4889836972955142e-15,4.637096527517139
562.341325190349,0.03162277660168379,0.003981071705534973,5.9277508673060116e-15,11.647859849070478
562.341325190349,0.03162277660168379,0.00630957344480193,2.3598801255292318e-14,29.258101111005328
562.341325190349,0.03162277660168379,0.01,9.394851996198754e-14,73.49302719246971
562.341325190349,0.05623413251903491,0.00039810717055349735,5.8937484132533734e-18,0.11178551697120465
562.341325190349,0.05623413251903491,0.000630957344480193,2.3463435047544598e-17,0.2807925233192525
562.341325190349,0.05623413251903491,0.001,9.340961738243754e-17,0.7053189293949683
562.341325190349,0.05623413251903491,0.001584893192461114,3.7187038478607024e-16,1.7716810486340855
562.341325190349,0.05623413251903491,0.002511886431509582,1.4804426669982288e-15,4.4502615870266276
562.341325190349,0.05623413251903491,0.003981071705534973,5.893748413253373e-15,11.178551697120465
562.341325190349,0.05623413251903491,0.00630957344480193,2.34634350475446e-14,28.07925233192525
562.341325190349,0.05623413251903491,0.01,9.340961738243754e-14,70.53189293949683
562.341325190349,0.1,0.00039810717055349735,5.837384553601205e-18,0.10709243545176017
562.341325190349,0.1,0.000630957344480193,2.3239046480668607e-17,0.26900403552859153
562.341325190349,0.1,0.001,9.2516310407802e-17,0.6757075868655906
562.341325190349,0.1,0.001584893192461114,3.683140656649916e-16,1.6973007191157594
562.341325190349,0.1,0.002511886431509582,1.4662847055694497e-15,4.263426646538332
562.341325190349,0.1,0.003981071705534973,5.837384553601205e-15,10.709243545176015
562.341325190349,0.1,0.00630957344480193,2.3239046480668612e-14,26.900403552859157
562.341325190349,0.1,0.01,9.2516310407802e-14,67.57075868655907
562.341325190349,0.1778279410038923,0.00039810717055349735,5.749475102229756e-18,0.10239935393248437
562.341325190349,0.1778279410038923,0.000630957344480193,2.2889072651164628e-17,0.2572155477383543
562.341325190349,0.1778279410038923,0.001,9.112303949748597e-17,0.6460962443372774
562.341325190349,0.1778279410038923,0.001584893192461114,3.6276735426578754e-16,1.6229203896001068
562.341325190349,0.1778279410038923,0.002511886431509582,1.4442028497593102e-15,4.076591706056752
562.341325190349,0.1778279410038923,0.003981071705534973,5.749475102229755e-15,10.239935393248436
562.341325190349,0.1778279410038923,0.00630957344480193,2.2889072651164632e-14,25.721554773835432
562.341325190349,0.1778279410038923,0.01,9.112303949748598e-14,64.60962443372775
562.341325190349,0.31622776601683794,0.000630957344480193,2.2337998142055052e-17,0.24542705994939892
562.341325190349,0.31622776601683794,0.001,8.892917236162827e-17,0.616484901812184
562.341325190349,0.31622776601683794,0.001584893192461114,3.5403341188552137e-16,1.5485400600925419
316.22776601683796,0.1778279410038923,0.00025118864315095795,7.925820829475866e-18,0.21873709742330877
316.22776601683796,0.1778279410038923,0.00039810717055349735,3.155326104736614e-17,0.549442747085399
316.22776601683796,0.1778279410038923,0.000630957344480193,1.2561579477302788e-16,1.3801377812951616
316.22776601683796,0.1778279410038923,0.001,5.000854863391898e-16,3.466749366449056
316.22776601683796,0.1778279410038923,0.001584893192461114,1.990876180013647e-15,8.708080695027824
316.22776601683796,0.1778279410038923,0.002511886431509582,7.92582082947589e-15,21.87370974233092
316.22776601683796,0.1778279410038923,0.003981071705534973,3.155326104736614e-14,54.94427470853989
316.22776601683796,0.31622776601683794,0.00025118864315095795,7.610512417098101e-18,0.2082305966256731
316.22776601683796,0.31622776601683794,0.00039810717055349735,3.029799564833187e-17,0.5230516102891732
316.22776601683796,0.31622776601683794,0.000630957344480193,1.2061849320999547e-16,1.3138462428646092
316.22776601683796,0.31622776601683794,0.001,4.801908704825759e-16,3.3002325505414554
316.22776601683796,0.31622776601683794,0.001584893192461114,1.9116742877343932e-15,8.289809364531342
316.22776601683796,0.31622776601683794,0.002511886431509582,7.610512417098124e-15,20.82305966256735
316.22776601683796,0.31622776601683794,0.003981071705534973,3.029799564833187e-14,52.305161028917325
316.22776601683796,0.5623413251903491,0.00025118864315095795,7.143725920699332e-18,0.1977240958384263
316.22776601683796,0.5623413251903491,0.00039810717055349735,2.8439685134992924e-17,0.4966604735190433
316.22776601683796,0.5623413251903491,0.000630957344480193,1.1322042580524364e-16,1.2475547044996063
316.22776601683796,0.5623413251903491,0.001,4.507386336618777e-16,3.1337157347985074
316.22776601683796,0.5623413251903491,0.001584893192461114,1.7944228210627968e-15,7.8715380344484505
316.22776601683796,0.5623413251903491,0.002511886431509582,7.143725920699353e-15,19.772409583842666
316.22776601683796,0.5623413251903491,0.003981071705534973,2.8439685134992917e-14,49.666047351904325
316.22776601683796,1.0,0.00025118864315095795,6.4711281010404005e-18,0.18721759508239483
316.22776601683796,1.0,0.00039810717055349735,2.576202498594423e-17,0.4702693368273227
316.22776601683796,1.0,0.000630957344480193,1.0256046874882737e-16,1.181263166331559
316.22776601683796,1.0,0.001,4.08300580242361e-16,2.9671989195502895
316.22776601683796,1.0,0.001584893192461114,1.6254738873563767e-15,7.4532667056082635
316.22776601683796,1.0,0.002511886431509582,6.4711281010404194e-15,18.72175950823952
316.22776601683796,1.0,0.003981071705534973,2.576202498594423e-14,47.02693368273227
316.22776601683796,1.7782794100389228,0.00025118864315095795,5.483266763356394e-18,0.17671109441989755
316.22776601683796,1.7782794100389228,0.00039810717055349735,2.18292781654985e-17,0.44387820037054937
316.22776601683796,1.7782794100389228,0.000630957344480193,8.690392165691827e-17,1.1149716287536722
316.22776601683796,1.7782794100389228,0.001,3.459707436083857e-16,2.8006821057844884
316.22776601683796,1.7782794100389228,0.001584893192461114,1.3773343383222402e-15,7.03499538049174
316.22776601683796,1.7782794100389228,0.002511886431509582,5.48326676335641e-15,17.671109441989792
316.22776601683796,1.7782794100389228,0.003981071705534973,2.1829278165498497e-14,44.38782003705494
316.22776601683796,3.1622776601683795,0.00025118864315095795,4.236031407564322e-18,0.16620459403680882
316.22776601683796,3.1622776601683795,0.00039810717055349735,1.6863944780411828e-17,0.4174870646156185
316.22776601683796,3.1622776601683795,0.000630957344480193,6.713657340900158e-17,1.048680092938734
316.22776601683796,3.1622776601683795,0.001,2.6727551280514816e-16,2.634165296447014
316.22776601683796,3.1622776601683795,0.001584893192461114,1.0640429816109266e-15,6.61672406649867
316.22776601683796,3.1622776601683795,0.002511886431509582,4.2360314075643344e-15,16.620459403680915
316.22776601683796,3.1622776601683795,0.003981071705534973,1.6863944780411826e-14,41.74870646156185
316.22776601683796,5.623413251903491,0.00025118864315095795,2.837676197706069e-18,0.1556980944855131
316.22776601683796,5.623413251903491,0.00039810717055349735,1.1296992420157712e-17,0.39109593095005735
316.22776601683796,5.623413251903491,0.000630957344480193,4.497413688153283e-17,0.9823885623720553
316.22776601683796,5.623413251903491,0.001,1.7904526381992745e-16,2.467648500292571
316.22776601683796,5.623413251903491,0.001584893192461114,7.1279203380355845e-16,6.198452785619877
316.22776601683796,5.623413251903491,0.002511886431509582,2.837676197706077e-15,15.569809448551341
316.22776601683796,5.623413251903491,0.003981071705534973,1.1296992420157711e-14,39.109593095005735
316.22776601683796,5.623413251903491,0.00630957344480193,4.4974136881532835e-14,98.23885623720555
316.22776601683796,10.0,0.00025118864315095795,1.4303639993171112e-18,0.14519159740085308
316.22776601683796,10.0,0.00039810717055349735,5.694381646297205e-18,0.3647048034804048
316.22776601683796,10.0,0.000630957344480193,2.266974165259141e-17,0.9160970473687954
316.22776601683796,10.0,0.001,9.024986706491941e-17,2.3011317432316685
316.22776601683796,10.0,0.001584893192461114,3.5929119220044363e-16,5.780181602939619
316.22776601683796,10.0,0.002511886431509582,1.4303639993171156e-15,14.519159740085335
316.22776601683796,10.0,0.003981071705534973,5.694381646297204e-15,36.470480348040475
316.22776601683796,10.0,0.00630957344480193,2.2669741652591415e-14,91.60970473687955
316.22776601683796,17.78279410038923,0.00025118864315095795,4.78277039857759e-19,0.1346851075986364
316.22776601683796,17.78279410038923,0.00039810717055349735,1.9040551907847494e-18,0.33831369430342295
316.22776601683796,17.78279410038923,0.000630957344480193,7.580180245810144e-18,0.8498055783146469
316.22776601683796,17.78279410038923,0.001,3.017724109944994e-17,2.1346151015897155
316.22776601683796,17.78279410038923,0.001584893192461114,1.2013776069212738e-16,5.361910710178654
316.22776601683796,17.78279410038923,0.002511886431509582,4.782770398577605e-16,13.468510759863667
316.22776601683796,17.78279410038923,0.003981071705534973,1.9040551907847495e-15,33.83136943034229
316.22776601683796,17.78279410038923,0.00630957344480193,7.580180245810147e-15,84.9805578314647
316.22776601683796,31.622776601683793,0.00025118864315095795,8.312122075279865e-20,0.12417863918827936
316.22776601683796,31.622776601683793,0.00039810717055349735,3.3091154006849354e-19,0.31192263886036303
316.22776601683796,31.622776601683793,0.000630957344480193,1.3173825692016794e-18,0.7835142442340077
316.22776601683796,31.622776601683793,0.001,5.24459447161378e-18,1.9680987989858891
316.22776601683796,31.622776601683793,0.001584893192461114,2.0879106657946784e-17,4.943640669042959
316.22776601683796,31.622776601683793,0.002511886431509582,8.31212207527989e-17,12.417863918827962
316.22776601683796,31.622776601683793,0.003981071705534973,3.3091154006849354e-16,31.192263886036304
316.22776601683796,31.622776601683793,0.00630957344480193,1.3173825692016797e-15,78.35142442340079
316.22776601683796,56.23413251903491,0.00039810717055349735,1.5320119564459774e-20,0.2855317403337613
316.22776601683796,56.23413251903491,0.000630957344480193,6.099049452348345e-20,0.7172233043096907
316.22776601683796,56.23413251903491,0.001,2.4280753205402597e-19,1.8015834864579803
316.22776601683796,56.23413251903491,0.001584893192461114,9.666341957510597e-19,4.525373114865527
316.22776601683796,56.23413251903491,0.002511886431509582,3.8482400463071025e-18,11.36722332474897
316.22776601683796,56.23413251903491,0.003981071705534973,1.5320119564459773e-17,28.553174033376127
316.22776601683796,56.23413251903491,0.00630957344480193,6.099049452348347e-17,71.72233043096908
316.22776601683796,100.0,0.002511886431509582,2.1707406128157423e-20,10.316600848035133
316.22776601683796,100.0,0.003981071705534973,8.641874033736385e-20,25.91412968947965
316.22776601683796,100.0,0.00630957344480193,3.4403920198505243e-19,65.09335075138343
562.341325190349,0.31622776601683794,0.002511886431509582,1.4094323988714596e-15,3.8897567655954886
562.341325190349,0.31622776601683794,0.003981071705534973,5.6110514440114406e-15,9.770627241371887
562.341325190349,0.31622776601683794,0.00630957344480193,2.2337998142055055e-14,24.542705994939897
562.341325190349,0.31622776601683794,0.01,8.892917236162827e-14,61.6484901812184
562.341325190349,0.5623413251903491,0.000630957344480193,2.144933829452547e-17,0.23363857216431336
562.341325190349,0.5623413251903491,0.001,8.539135378678322e-17,0.5868735592968112
562.341325190349,0.5623413251903491,0.001584893192461114,3.3994910245788966e-16,1.4741597306093939
562.341325190349,0.5623413251903491,0.002511886431509582,1.3533617531171155e-15,3.7029218251955576
562.341325190349,0.5623413251903491,0.003981071705534973,5.387830182687747e-15,9.3013190896494
562.341325190349,0.5623413251903491,0.00630957344480193,2.1449338294525474e-14,23.36385721643134
562.341325190349,0.5623413251903491,0.01,8.539135378678321e-14,58.68735592968111
562.341325190349,1.0,0.000630957344480193,2.013375520053044e-17,0.22185008439088436
562.341325190349,1.0,0.001,8.015392315499945e-17,0.5572622168107182
562.341325190349,1.0,0.001584893192461114,3.190985155599931e-16,1.399779401199794
562.341325190349,1.0,0.002511886431509582,1.2703540715741012e-15,3.51608688498037
562.341325190349,1.0,0.003981071705534973,5.057370650354795e-15,8.832010938390967
562.341325190349,1.0,0.00630957344480193,2.0133755200530444e-14,22.18500843908844
562.341325190349,1.0,0.01,8.015392315499944e-14,55.72622168107182
562.341325190349,1.7782794100389228,0.000630957344480193,1.8238116985998022e-17,0.21006159665247953
562.341325190349,1.7782794100389228,0.001,7.260725149519359e-17,0.5276508744126021
562.341325190349,1.7782794100389228,0.001584893192461114,2.890546745441773e-16,1.3253990720111815
562.341325190349,1.7782794100389228,0.002511886431509582,1.1507473861804458e-15,3.3292519453202782
562.341325190349,1.7782794100389228,0.003981071705534973,4.5812078593412914e-15,8.362702788526873
562.341325190349,1.7782794100389228,0.00630957344480193,1.8238116985998023e-14,21.006159665247957
562.341325190349,1.7782794100389228,0.01,7.260725149519359e-14,52.765087441260206
562.341325190349,3.1622776601683795,0.000630957344480193,1.5453945453413347e-17,0.1982731090190218
562.341325190349,3.1622776601683795,0.001,6.152326498346479e-17,0.498039532278101
562.341325190349,3.1622776601683795,0.001584893192461114,2.449285294578025e-16,1.2510187434847404
562.341325190349,3.1622776601683795,0.002511886431509582,9.750780385027475e-16,3.142417007323486
562.341325190349,3.1622776601683795,0.003981071705534973,3.881855589771822e-15,7.893394642840796
562.341325190349,3.1622776601683795,0.00630957344480193,1.545394545341335e-14,19.82731090190218
562.341325190349,3.1622776601683795,0.01,6.152326498346479e-14,49.803953227810105
562.341325190349,5.623413251903491,0.000630957344480193,1.1938758615379423e-17,0.18648462169906557
562.341325190349,5.623413251903491,0.001,4.7529054122898966e-17,0.46842819093108023
562.341325190349,5.623413251903491,0.001584893192461114,1.892165725595136e-16,1.1766384169363602
562.341325190349,5.623413251903491,0.002511886431509582,7.532847432349856e-16,2.9555820742953576
562.341325190349,5.623413251903491,0.003981071705534973,2.998880577503973e-15,7.4240865096354405
562.341325190349,5.623413251903491,0.00630957344480193,1.1938758615379424e-14,18.64846216990656
562.341325190349,5.623413251903491,0.01,4.752905412289897e-14,46.84281909310803
562.341325190349,10.0,0.000630957344480193,7.9976581600702e-18,0.1746961353123965
562.341325190349,10.0,0.001,3.18392506115964e-17,0.4388168519283708
562.341325190349,10.0,0.001584893192461114,1.2675433973526363e-16,1.1022580962766237
562.341325190349,10.0,0.002511886431509582,5.046181154738259e-16,2.768747156058834
562.341325190349,10.0,0.003981071705534973,2.0089209016132246e-15,6.954778413584916
562.341325190349,10.0,0.00630957344480193,7.997658160070202e-15,17.469613531239652
562.341325190349,10.0,0.01,3.18392506115964e-14,43.881685192837075
562.341325190349,17.78279410038923,0.000630957344480193,4.031313481170504e-18,0.16290765169333815
562.341325190349,17.78279410038923,0.001,1.6048948036029606e-17,0.4092055198775851
562.341325190349,17.78279410038923,0.001584893192461114,6.389201292983861e-17,1.0278777930793306
562.341325190349,17.78279410038923,0.002511886431509582,2.5435868488465537e-16,2.5819122816859843
562.341325190349,17.78279410038923,0.003981071705534973,1.012620163451386e-15,6.485470427714958
562.341325190349,17.78279410038923,0.00630957344480193,4.031313481170505e-15,16.290765169333817
562.341325190349,17.78279410038923,0.01,1.6048948036029608e-14,40.92055198775851
562.341325190349,1e-06,0.00039810717055349735,5.9803688446146616e-18,0.2009540658421854
562.341325190349,1e-06,0.000630957344480193,2.3808277195958257e-17,0.5047737913456676
562.341325190349,1e-06,0.001,9.478245870236305e-17,1.2679344374628314
